ID,Pred
2026_3310_3373,0.06671434110801058
2026_3310_3374,0.10932702675413453
2026_3310_3375,0.06647347749481461
2026_3310_3376,0.059882444884777807
2026_3310_3377,0.06329114086356488
2026_3310_3378,0.06248618603029086
2026_3310_3379,0.07075379442568651
2026_3310_3380,0.06737380361068993
2026_3310_3381,0.06722547846979057
2026_3310_3382,0.06739355183018618
2026_3310_3384,0.1905004297330241
2026_3310_3385,0.06161185640054234
2026_3310_3386,0.06196192858665851
2026_3310_3387,0.07952014699289536
2026_3310_3388,0.0730267822290521
2026_3310_3389,0.15235341505730332
2026_3310_3390,0.06351694430395351
2026_3310_3391,0.06271364564546947
2026_3310_3392,0.06848547089041208
2026_3310_3393,0.06024985823483332
2026_3310_3394,0.1626024858477182
2026_3310_3395,0.05975099204223894
2026_3310_3396,0.06659715789628792
2026_3310_3397,0.05990089581278485
2026_3310_3398,0.1928288005493775
2026_3310_3399,0.0680138450637984
2026_3310_3400,0.05971362222565696
2026_3310_3401,0.0678464106508486
2026_3310_3402,0.07961432432073605
2026_3310_3403,0.060078240560494336
2026_3310_3404,0.07300336035925377
2026_3310_3405,0.06325746605918882
2026_3310_3406,0.06510783346988823
2026_3310_3407,0.06273386316682972
2026_3310_3408,0.06799723630521678
2026_3310_3409,0.06339885484479024
2026_3310_3410,0.06359634869157894
2026_3310_3411,0.1342408380143026
2026_3310_3412,0.06240634494609909
2026_3310_3413,0.06617807751971876
2026_3310_3414,0.0605678149375096
2026_3310_3415,0.07013984660932247
2026_3310_3416,0.066005506375676
2026_3310_3417,0.060005025618465734
2026_3310_3418,0.19410586181616624
2026_3310_3419,0.06475863560383668
2026_3310_3420,0.07206802001627828
2026_3310_3421,0.09348720867930133
2026_3310_3422,0.06931324575610642
2026_3310_3423,0.10378635959029363
2026_3310_3424,0.06005692848486529
2026_3310_3425,0.06085642154681753
2026_3310_3426,0.08101461778940752
2026_3310_3427,0.067786051274083
2026_3310_3428,0.060996475130896885
2026_3310_3429,0.09861753171728305
2026_3310_3430,0.0644135572655411
2026_3310_3431,0.0863727302954044
2026_3310_3433,0.11283586546498439
2026_3310_3434,0.42160233839898414
2026_3310_3435,0.05957777346021946
2026_3310_3436,0.06181417370787923
2026_3310_3437,0.06021359960352092
2026_3310_3438,0.06030072487530104
2026_3310_3439,0.060745576077587723
2026_3310_3441,0.21253211965938262
2026_3310_3442,0.06030418795991101
2026_3310_3443,0.08912121964297799
2026_3310_3444,0.09547131987943971
2026_3310_3447,0.07538805536745805
2026_3310_3448,0.06329479913177419
2026_3310_3449,0.06010737231199259
2026_3310_3450,0.10199852534105214
2026_3310_3451,0.08072437196356017
2026_3310_3452,0.06007488161711445
2026_3310_3453,0.06016517385034094
2026_3310_3454,0.09354014260147725
2026_3310_3455,0.10008696142390597
2026_3310_3456,0.06884706137098409
2026_3310_3457,0.0737820047725953
2026_3310_3458,0.06553473563190351
2026_3310_3459,0.07640396483492017
2026_3310_3460,0.11931395501335917
2026_3310_3461,0.09060427846749829
2026_3310_3462,0.079417994627168
2026_3310_3463,0.08837576033080059
2026_3310_3464,0.06326789617494294
2026_3310_3465,0.06295406122168272
2026_3310_3466,0.07355210247524264
2026_3310_3467,0.061717907994557605
2026_3310_3468,0.8014427475151915
2026_3310_3469,0.08143368046204677
2026_3310_3470,0.0645946619600348
2026_3310_3471,0.061163617060553656
2026_3310_3472,0.06347692071688565
2026_3310_3473,0.06082068062305378
2026_3310_3474,0.1106348587787291
2026_3310_3475,0.06389168262023
2026_3310_3476,0.07939692376252946
2026_3310_3477,0.08941863485108817
2026_3310_3478,0.09644925879193399
2026_3310_3479,0.09630965284269852
2026_3310_3480,0.06337869902194956
2026_3310_3481,0.08011741696308487
2026_3311_3312,0.37500139403024463
2026_3311_3313,0.541198313099472
2026_3311_3314,0.07099964486184292
2026_3311_3315,0.9161223872113029
2026_3311_3316,0.7921403837854465
2026_3311_3317,0.31992237865785483
2026_3311_3318,0.7667556680508714
2026_3311_3319,0.7134968762955114
2026_3311_3320,0.32595426738824135
2026_3311_3321,0.7842835400249455
2026_3311_3322,0.5613916317241661
2026_3311_3323,0.0733552028908859
2026_3311_3324,0.8030519921090177
2026_3311_3325,0.5224354555452101
2026_3311_3326,0.0686177023972231
2026_3311_3328,0.07084968874812256
2026_3311_3329,0.07527861051200738
2026_3311_3330,0.5291504041014246
2026_3311_3331,0.5734978067011964
2026_3311_3332,0.10369345236131373
2026_3311_3333,0.29930576340588594
2026_3311_3334,0.7625694630087017
2026_3311_3335,0.48862991972947417
2026_3311_3336,0.6723601822242856
2026_3311_3337,0.36898787583157777
2026_3311_3338,0.8618235339160061
2026_3311_3339,0.5103578285440429
2026_3311_3340,0.8971833093111506
2026_3311_3341,0.9267372225509195
2026_3311_3342,0.9371517118818463
2026_3311_3343,0.0749897649446731
2026_3311_3344,0.7137640614656101
2026_3311_3345,0.455899782689723
2026_3311_3346,0.09273578802257718
2026_3311_3347,0.36169454045947036
2026_3311_3348,0.11822258599676398
2026_3311_3349,0.18730588759679426
2026_3311_3350,0.08091844856436667
2026_3311_3351,0.8582615924773382
2026_3311_3352,0.4864568834207029
2026_3311_3353,0.8450350517571363
2026_3311_3354,0.9368038246161744
2026_3311_3355,0.08468950477570295
2026_3311_3356,0.5186666137995611
2026_3311_3357,0.7810088540626652
2026_3311_3358,0.564723867047671
2026_3311_3359,0.5707941820350806
2026_3311_3360,0.8557313085610829
2026_3311_3361,0.1826832024120475
2026_3311_3362,0.6297027233002404
2026_3311_3363,0.9197042231522226
2026_3311_3364,0.27484180683585857
2026_3311_3365,0.212544274839217
2026_3311_3367,0.897695491857655
2026_3311_3368,0.8872584748964787
2026_3311_3369,0.6109994666484055
2026_3311_3370,0.9197925206265039
2026_3311_3371,0.32831322326790424
2026_3311_3372,0.2691682466039339
2026_3311_3373,0.5186016456526279
2026_3311_3374,0.8688577973387984
2026_3311_3375,0.5809652815176982
2026_3311_3376,0.059829156814860764
2026_3311_3377,0.27869487457234265
2026_3311_3378,0.38254151442824313
2026_3311_3379,0.550334490598109
2026_3311_3380,0.5418874849428
2026_3311_3381,0.6030902627990652
2026_3311_3382,0.6578286825965998
2026_3311_3384,0.8585205556372456
2026_3311_3385,0.53960008894813
2026_3311_3386,0.32523899477714063
2026_3311_3387,0.7813568598443577
2026_3311_3388,0.5803561773698036
2026_3311_3389,0.890868379141495
2026_3311_3390,0.2316565370745615
2026_3311_3391,0.3734675789210101
2026_3311_3392,0.6558151920692873
2026_3311_3393,0.09688843805812217
2026_3311_3394,0.9100684315549475
2026_3311_3395,0.06410281472608585
2026_3311_3396,0.5870188703597654
2026_3311_3397,0.18953255541839967
2026_3311_3398,0.9117506188690443
2026_3311_3399,0.5874686789363829
2026_3311_3400,0.060402593570202424
2026_3311_3401,0.5339047002548974
2026_3311_3402,0.7803067711857561
2026_3311_3403,0.08614823523998347
2026_3311_3404,0.6992188347257621
2026_3311_3405,0.5157494233580848
2026_3311_3406,0.5396273246553044
2026_3311_3407,0.2123257409698256
2026_3311_3408,0.6178523689099155
2026_3311_3409,0.4919871056889688
2026_3311_3410,0.4648225489248382
2026_3311_3411,0.8986242333837499
2026_3311_3412,0.43841218912806934
2026_3311_3413,0.454652489595803
2026_3311_3414,0.10539148505395383
2026_3311_3415,0.7086556105030003
2026_3311_3416,0.7011819063287412
2026_3311_3417,0.05969231958031107
2026_3311_3418,0.9148391200573973
2026_3311_3419,0.5020431859181764
2026_3311_3420,0.5139598662991651
2026_3311_3421,0.816965620836817
2026_3311_3422,0.6912628769715036
2026_3311_3423,0.8960273971496253
2026_3311_3424,0.23262819571664112
2026_3311_3425,0.16084435728019725
2026_3311_3426,0.7195477375458863
2026_3311_3427,0.40819314714619975
2026_3311_3428,0.4250838025620337
2026_3311_3429,0.8686882824963316
2026_3311_3430,0.5067989377752722
2026_3311_3431,0.7416231343890095
2026_3311_3433,0.8655131375901928
2026_3311_3434,0.9317417195290252
2026_3311_3435,0.06465588162471055
2026_3311_3436,0.19054585170578803
2026_3311_3437,0.11131750479581855
2026_3311_3438,0.08655756210214945
2026_3311_3439,0.09085481268993871
2026_3311_3441,0.9134725539285696
2026_3311_3442,0.08992096185212609
2026_3311_3443,0.8249518538050392
2026_3311_3444,0.8395604076082673
2026_3311_3447,0.8036929357209468
2026_3311_3448,0.4838974051537349
2026_3311_3449,0.0943937894486297
2026_3311_3450,0.8188905969483435
2026_3311_3451,0.7576719345773716
2026_3311_3452,0.06891833638922748
2026_3311_3453,0.16094197977836186
2026_3311_3454,0.8406362836261758
2026_3311_3455,0.8538055974300109
2026_3311_3456,0.539215357927664
2026_3311_3457,0.7401435867020294
2026_3311_3458,0.5689826944615787
2026_3311_3459,0.47218038815764574
2026_3311_3460,0.7962273579509859
2026_3311_3461,0.7983927526954482
2026_3311_3462,0.7752163451389741
2026_3311_3463,0.8238325828036729
2026_3311_3464,0.29296794287822786
2026_3311_3465,0.21928930350798453
2026_3311_3466,0.544764664329704
2026_3311_3467,0.5010986226750109
2026_3311_3468,0.9397854771656242
2026_3311_3469,0.7333178670006473
2026_3311_3470,0.6618593103537054
2026_3311_3471,0.16434634279082483
2026_3311_3472,0.5498025194787435
2026_3311_3473,0.12270924222460892
2026_3311_3474,0.8586949736961624
2026_3311_3475,0.3102575840222509
2026_3311_3476,0.7852728378933017
2026_3311_3477,0.8065487179551519
2026_3311_3478,0.8938394632756376
2026_3311_3479,0.8010673940826865
2026_3311_3480,0.45395294138319153
2026_3311_3481,0.7868146798502746
2026_3312_3313,0.7299788613235412
2026_3312_3314,0.07456230070288547
2026_3312_3315,0.9187012744139533
2026_3312_3316,0.8654536265348909
2026_3312_3317,0.4449250574399688
2026_3312_3318,0.8732827412269014
2026_3312_3319,0.8570412432018865
2026_3312_3320,0.5497409615693953
2026_3312_3321,0.8842929392648105
2026_3312_3322,0.7402234609702435
2026_3312_3323,0.10221607384286177
2026_3312_3324,0.8649260859964919
2026_3312_3325,0.7006530851584142
2026_3312_3326,0.07880949411528473
2026_3312_3328,0.07838817627604176
2026_3312_3329,0.09040477922349291
2026_3312_3330,0.7230720342254353
2026_3312_3331,0.7463401419276643
2026_3312_3332,0.13093845595157266
2026_3312_3333,0.47852637820329524
2026_3312_3334,0.8436011338804068
2026_3312_3335,0.5179358621297618
2026_3312_3336,0.8579010897032076
2026_3312_3337,0.5223594594804399
2026_3312_3338,0.9001069529825738
2026_3312_3339,0.598274086361806
2026_3312_3340,0.9178507651695247
2026_3312_3341,0.9384497277878661
2026_3312_3342,0.9403035155190125
2026_3312_3343,0.09532848804221647
2026_3312_3344,0.7886989299081171
2026_3312_3345,0.7142269459698242
2026_3312_3346,0.1173614728667153
2026_3312_3347,0.479891773194019
2026_3312_3348,0.11568284003676328
2026_3312_3349,0.28418213233524614
2026_3312_3350,0.11663117438571946
2026_3312_3351,0.8985388916719359
2026_3312_3352,0.640284112814195
2026_3312_3353,0.8978490646028761
2026_3312_3354,0.9384154453937932
2026_3312_3355,0.11903209811541411
2026_3312_3356,0.8620758377696461
2026_3312_3357,0.8759788937497452
2026_3312_3358,0.7517486585617238
2026_3312_3359,0.696756154499225
2026_3312_3360,0.9009626130951733
2026_3312_3361,0.25798858185356827
2026_3312_3362,0.7517194476182758
2026_3312_3363,0.9369643200066688
2026_3312_3364,0.45076646977884616
2026_3312_3365,0.34351903711541554
2026_3312_3367,0.9135236171631304
2026_3312_3368,0.9252760136047344
2026_3312_3369,0.769252053370533
2026_3312_3370,0.9325903375306532
2026_3312_3371,0.48218894432709314
2026_3312_3372,0.3309269500278534
2026_3312_3373,0.7656290397713679
2026_3312_3374,0.9121991534517704
2026_3312_3375,0.7503400015556021
2026_3312_3376,0.06341771904672303
2026_3312_3377,0.3607008490408278
2026_3312_3378,0.48135531143338606
2026_3312_3379,0.7184075041236773
2026_3312_3380,0.6157389505806867
2026_3312_3381,0.7069628353966413
2026_3312_3382,0.7365080387816888
2026_3312_3384,0.9269518938485073
2026_3312_3385,0.6360367948499347
2026_3312_3386,0.4722689037698098
2026_3312_3387,0.8474094616709902
2026_3312_3388,0.7404337954146774
2026_3312_3389,0.9220662185403933
2026_3312_3390,0.2677268558140376
2026_3312_3391,0.6224139791437994
2026_3312_3392,0.795792655448591
2026_3312_3393,0.1218351772387237
2026_3312_3394,0.9303273306750965
2026_3312_3395,0.06640343941706658
2026_3312_3396,0.735917688321277
2026_3312_3397,0.1853166631483068
2026_3312_3398,0.9334129637357128
2026_3312_3399,0.7472218186527784
2026_3312_3400,0.0623361511348023
2026_3312_3401,0.717712794920222
2026_3312_3402,0.8745110163547611
2026_3312_3403,0.08932180715842372
2026_3312_3404,0.8509269764792146
2026_3312_3405,0.6645316480693317
2026_3312_3406,0.7477795859243962
2026_3312_3407,0.342055184185064
2026_3312_3408,0.7284018371856389
2026_3312_3409,0.5683083145423053
2026_3312_3410,0.699210247919906
2026_3312_3411,0.9185282378579827
2026_3312_3412,0.7303776591373665
2026_3312_3413,0.6096227669105085
2026_3312_3414,0.1726347339254694
2026_3312_3415,0.8187023897092895
2026_3312_3416,0.8048271758671136
2026_3312_3417,0.06166368119906555
2026_3312_3418,0.9376190147465783
2026_3312_3419,0.686464311473457
2026_3312_3420,0.6903808244469657
2026_3312_3421,0.9061546773513062
2026_3312_3422,0.7869518080139285
2026_3312_3423,0.9128577734551737
2026_3312_3424,0.3962632279631815
2026_3312_3425,0.15782014633973712
2026_3312_3426,0.8876590033186312
2026_3312_3427,0.5264116294197134
2026_3312_3428,0.5621842315285501
2026_3312_3429,0.892896035260821
2026_3312_3430,0.7327199155258411
2026_3312_3431,0.8517794529927611
2026_3312_3433,0.8998370746939148
2026_3312_3434,0.9400030730263904
2026_3312_3435,0.06643664392075194
2026_3312_3436,0.16269338256618687
2026_3312_3437,0.1331316305410502
2026_3312_3438,0.11487241774695611
2026_3312_3439,0.13128688337090594
2026_3312_3441,0.937121452074382
2026_3312_3442,0.12851116049546824
2026_3312_3443,0.8872306369888274
2026_3312_3444,0.9086238263442707
2026_3312_3447,0.8982324408336302
2026_3312_3448,0.6907762328515221
2026_3312_3449,0.11683261883150742
2026_3312_3450,0.8539265322941876
2026_3312_3451,0.8648297739599219
2026_3312_3452,0.07623459053030776
2026_3312_3453,0.22728069094094966
2026_3312_3454,0.8762953730571047
2026_3312_3455,0.8787389213669284
2026_3312_3456,0.7219891648573531
2026_3312_3457,0.8514219016755925
2026_3312_3458,0.7669541601011493
2026_3312_3459,0.6737624665594808
2026_3312_3460,0.8729164649624022
2026_3312_3461,0.8786439483872606
2026_3312_3462,0.8675847003149579
2026_3312_3463,0.8858678700735503
2026_3312_3464,0.3714644194204205
2026_3312_3465,0.39482792609700895
2026_3312_3466,0.7658000067439638
2026_3312_3467,0.5751282497825415
2026_3312_3468,0.9402456001244663
2026_3312_3469,0.7987923294842224
2026_3312_3470,0.7847880765353065
2026_3312_3471,0.23738756152045948
2026_3312_3472,0.7305682186064167
2026_3312_3473,0.2619816059942591
2026_3312_3474,0.9049384972062597
2026_3312_3475,0.48425461153377236
2026_3312_3476,0.8759213631120639
2026_3312_3477,0.8474108886782883
2026_3312_3478,0.9128914603881452
2026_3312_3479,0.871908972962536
2026_3312_3480,0.6724197685068389
2026_3312_3481,0.8669555628524334
2026_3313_3314,0.06366271154273735
2026_3313_3315,0.884777398063737
2026_3313_3316,0.7842226943346767
2026_3313_3317,0.3984668846595798
2026_3313_3318,0.7330553338130488
2026_3313_3319,0.692066646440791
2026_3313_3320,0.2954106839871022
2026_3313_3321,0.7191673178378868
2026_3313_3322,0.5068383295787301
2026_3313_3323,0.06974608776754017
2026_3313_3324,0.6835124392932598
2026_3313_3325,0.3405963614260408
2026_3313_3326,0.06422024076474617
2026_3313_3328,0.06700217252708573
2026_3313_3329,0.07105743605304021
2026_3313_3330,0.5887252851842123
2026_3313_3331,0.35334282782944704
2026_3313_3332,0.08781567492454981
2026_3313_3333,0.19412024227702185
2026_3313_3334,0.6500529774259516
2026_3313_3335,0.33939564342522194
2026_3313_3336,0.5086849970515182
2026_3313_3337,0.294921654338256
2026_3313_3338,0.6793351228695954
2026_3313_3339,0.4649365738123006
2026_3313_3340,0.82123452608005
2026_3313_3341,0.925796230717992
2026_3313_3342,0.9321142923356163
2026_3313_3343,0.07059507015156948
2026_3313_3344,0.6352781206817072
2026_3313_3345,0.37127408640679366
2026_3313_3346,0.08412423822614365
2026_3313_3347,0.3818979008864953
2026_3313_3348,0.08888489076309912
2026_3313_3349,0.16629200744954198
2026_3313_3350,0.07190579133357031
2026_3313_3351,0.8395371679523185
2026_3313_3352,0.44650004082101596
2026_3313_3353,0.7719617070800623
2026_3313_3354,0.9314599566148148
2026_3313_3355,0.09049876684020962
2026_3313_3356,0.5937972618669043
2026_3313_3357,0.6930404476473798
2026_3313_3358,0.5320561991524967
2026_3313_3359,0.4524495756165251
2026_3313_3360,0.8433653318596079
2026_3313_3361,0.1235312341411002
2026_3313_3362,0.5817491326366875
2026_3313_3363,0.9076523259554119
2026_3313_3364,0.19125820463477566
2026_3313_3365,0.1807229356912945
2026_3313_3367,0.8825629443982883
2026_3313_3368,0.8824800105864383
2026_3313_3369,0.590152658219164
2026_3313_3370,0.8902646439237902
2026_3313_3371,0.21590574152642866
2026_3313_3372,0.17600987837653986
2026_3313_3373,0.552043835464417
2026_3313_3374,0.8019844827081964
2026_3313_3375,0.4417573581912776
2026_3313_3376,0.05993999000032777
2026_3313_3377,0.16178175851946194
2026_3313_3378,0.2313173599638479
2026_3313_3379,0.3666541534260616
2026_3313_3380,0.37760269083500275
2026_3313_3381,0.4708053362536758
2026_3313_3382,0.533379418415904
2026_3313_3384,0.8667220194346028
2026_3313_3385,0.4243457286787632
2026_3313_3386,0.221850447852374
2026_3313_3387,0.7266602362744963
2026_3313_3388,0.5378457786412231
2026_3313_3389,0.8957400768290347
2026_3313_3390,0.14027026147660543
2026_3313_3391,0.25047636735617107
2026_3313_3392,0.6355334140814638
2026_3313_3393,0.08733128208104615
2026_3313_3394,0.8938592694341706
2026_3313_3395,0.06121229786389877
2026_3313_3396,0.5263270225390274
2026_3313_3397,0.24756881111068366
2026_3313_3398,0.8994424838313575
2026_3313_3399,0.48050295847740243
2026_3313_3400,0.060564945987440846
2026_3313_3401,0.5288678636722816
2026_3313_3402,0.6917873023843673
2026_3313_3403,0.07462658521067156
2026_3313_3404,0.6771054785594716
2026_3313_3405,0.43146572558467183
2026_3313_3406,0.522088152714182
2026_3313_3407,0.1387215994489354
2026_3313_3408,0.5385913478680193
2026_3313_3409,0.41878567936161276
2026_3313_3410,0.3571874263174668
2026_3313_3411,0.8809327632154866
2026_3313_3412,0.43694864937599176
2026_3313_3413,0.3367605708522746
2026_3313_3414,0.09894976470531754
2026_3313_3415,0.6647848693882967
2026_3313_3416,0.6142531611795988
2026_3313_3417,0.05982855163743589
2026_3313_3418,0.874650744230476
2026_3313_3419,0.4013763774507712
2026_3313_3420,0.47815250045299235
2026_3313_3421,0.781604250715892
2026_3313_3422,0.6577588174543866
2026_3313_3423,0.8665448393288656
2026_3313_3424,0.18064402114933137
2026_3313_3425,0.13178552206663507
2026_3313_3426,0.7774654459753579
2026_3313_3427,0.3469758876512229
2026_3313_3428,0.36990645257725335
2026_3313_3429,0.7969645152260624
2026_3313_3430,0.45384643498671906
2026_3313_3431,0.6651869028514982
2026_3313_3433,0.8591129292845576
2026_3313_3434,0.9302990618732215
2026_3313_3435,0.0621898123935324
2026_3313_3436,0.11126379527587618
2026_3313_3437,0.0918109220731834
2026_3313_3438,0.07158492281235303
2026_3313_3439,0.09454839293818715
2026_3313_3441,0.9119385650503782
2026_3313_3442,0.09194076272812333
2026_3313_3443,0.7907216958344822
2026_3313_3444,0.8596534062281785
2026_3313_3447,0.7618496414664777
2026_3313_3448,0.366942119373583
2026_3313_3449,0.08039589805736105
2026_3313_3450,0.6726644922301686
2026_3313_3451,0.7616275547138074
2026_3313_3452,0.07110848039371435
2026_3313_3453,0.1264301193346013
2026_3313_3454,0.7728071456210089
2026_3313_3455,0.8535755142111064
2026_3313_3456,0.4689329394743549
2026_3313_3457,0.6285903194457285
2026_3313_3458,0.4261023688601043
2026_3313_3459,0.399790005992389
2026_3313_3460,0.7410539542883028
2026_3313_3461,0.7007709741256806
2026_3313_3462,0.7515905756144491
2026_3313_3463,0.813269417179382
2026_3313_3464,0.22775774222336267
2026_3313_3465,0.2170725364201918
2026_3313_3466,0.5535763067905373
2026_3313_3467,0.43158096490085357
2026_3313_3468,0.9391087796057398
2026_3313_3469,0.6619218674028604
2026_3313_3470,0.6076390171732824
2026_3313_3471,0.14352469503616647
2026_3313_3472,0.4436476498141019
2026_3313_3473,0.12078048034265243
2026_3313_3474,0.8474241685649536
2026_3313_3475,0.2478424029512321
2026_3313_3476,0.7592249854650378
2026_3313_3477,0.70288345077991
2026_3313_3478,0.7790907340395358
2026_3313_3479,0.6959066076674346
2026_3313_3480,0.4697012604949736
2026_3313_3481,0.8151049831711477
2026_3314_3315,0.9403166856112346
2026_3314_3316,0.938413450172159
2026_3314_3317,0.9194530328840582
2026_3314_3318,0.9376569403929986
2026_3314_3319,0.9380035961558335
2026_3314_3320,0.9132154675158741
2026_3314_3321,0.9381176220315417
2026_3314_3322,0.9344547576860063
2026_3314_3323,0.6911730681524954
2026_3314_3324,0.9373388947017375
2026_3314_3325,0.9306057915807155
2026_3314_3326,0.38605647733785897
2026_3314_3328,0.5321164373169157
2026_3314_3329,0.5839785791177454
2026_3314_3330,0.9233323563249879
2026_3314_3331,0.9331546315086229
2026_3314_3332,0.74906961406077
2026_3314_3333,0.9232202506399559
2026_3314_3334,0.9373900372547116
2026_3314_3335,0.9165649329630059
2026_3314_3336,0.9345575428575558
2026_3314_3337,0.918161692847214
2026_3314_3338,0.9388548194756817
2026_3314_3339,0.9216945974085782
2026_3314_3340,0.9396970208052977
2026_3314_3341,0.9403707254197441
2026_3314_3342,0.9400427339400264
2026_3314_3343,0.5660815513461486
2026_3314_3344,0.9348351618388497
2026_3314_3345,0.9310644592669093
2026_3314_3346,0.8555531838853371
2026_3314_3347,0.924982714005034
2026_3314_3348,0.7523555696090377
2026_3314_3349,0.8840816836526016
2026_3314_3350,0.7172927368875575
2026_3314_3351,0.939865632212619
2026_3314_3352,0.9297785096449267
2026_3314_3353,0.9393175517451027
2026_3314_3354,0.9403271785888616
2026_3314_3355,0.6694274933672193
2026_3314_3356,0.9380008153080087
2026_3314_3357,0.9385407023959769
2026_3314_3358,0.9299348728237137
2026_3314_3359,0.9343056701232075
2026_3314_3360,0.9398495865895752
2026_3314_3361,0.8859868952470211
2026_3314_3362,0.9331302304395134
2026_3314_3363,0.9404007103153639
2026_3314_3364,0.9129717740891998
2026_3314_3365,0.91176533485365
2026_3314_3367,0.9397806118819588
2026_3314_3368,0.9398917263665505
2026_3314_3369,0.9333112772233152
2026_3314_3370,0.9403217063088466
2026_3314_3371,0.9230752517032771
2026_3314_3372,0.8978157706606924
2026_3314_3373,0.9308531110904203
2026_3314_3374,0.9396063169230237
2026_3314_3375,0.9326233175805132
2026_3314_3376,0.14007772022164536
2026_3314_3377,0.9040527211190422
2026_3314_3378,0.9223298048371109
2026_3314_3379,0.9338606338204942
2026_3314_3380,0.9272917021120021
2026_3314_3381,0.930370246981548
2026_3314_3382,0.9332256828224959
2026_3314_3384,0.9404442728933624
2026_3314_3385,0.9286955895891656
2026_3314_3386,0.9200240760739347
2026_3314_3387,0.9393693463822972
2026_3314_3388,0.9320648414995745
2026_3314_3389,0.9403666966872339
2026_3314_3390,0.9031211576261734
2026_3314_3391,0.9252377517368204
2026_3314_3392,0.9351955273840856
2026_3314_3393,0.7604991233637548
2026_3314_3394,0.9401503489480655
2026_3314_3395,0.2646069823660123
2026_3314_3396,0.9319065734267588
2026_3314_3397,0.8479015701044192
2026_3314_3398,0.940273743202367
2026_3314_3399,0.9315332759762684
2026_3314_3400,0.1306113249722901
2026_3314_3401,0.9315949104603662
2026_3314_3402,0.9382562686754348
2026_3314_3403,0.684450208116781
2026_3314_3404,0.9356204761080219
2026_3314_3405,0.9285701783419356
2026_3314_3406,0.9262189887412215
2026_3314_3407,0.9079744881919621
2026_3314_3408,0.9340773222022938
2026_3314_3409,0.9279996735873602
2026_3314_3410,0.9285989782563331
2026_3314_3411,0.9399750324616688
2026_3314_3412,0.9307192467260534
2026_3314_3413,0.9272205718957605
2026_3314_3414,0.8806916606588716
2026_3314_3415,0.9347929783095967
2026_3314_3416,0.9348027527209585
2026_3314_3417,0.10491000446421075
2026_3314_3418,0.9403529338265088
2026_3314_3419,0.9302585323075844
2026_3314_3420,0.9305192665749427
2026_3314_3421,0.9391280643776991
2026_3314_3422,0.9335780896913002
2026_3314_3423,0.9393799764676902
2026_3314_3424,0.9231268906085852
2026_3314_3425,0.8260670604322179
2026_3314_3426,0.9394171374995419
2026_3314_3427,0.9236118610103159
2026_3314_3428,0.9246479385526516
2026_3314_3429,0.9400966818044065
2026_3314_3430,0.9260754427882404
2026_3314_3431,0.9371108221735728
2026_3314_3433,0.9388872729821799
2026_3314_3434,0.9403722915905803
2026_3314_3435,0.32428819130461006
2026_3314_3436,0.8435389709934965
2026_3314_3437,0.8141974387275435
2026_3314_3438,0.7289904273284608
2026_3314_3439,0.7786890737751477
2026_3314_3441,0.9403825824190329
2026_3314_3442,0.8037091672838519
2026_3314_3443,0.9393642841403942
2026_3314_3444,0.9390342555431307
2026_3314_3447,0.939530020820829
2026_3314_3448,0.9309300372244025
2026_3314_3449,0.7732438996521795
2026_3314_3450,0.9377278377795595
2026_3314_3451,0.9377424359824345
2026_3314_3452,0.520008996453245
2026_3314_3453,0.8638733345798307
2026_3314_3454,0.9387643766560215
2026_3314_3455,0.9392520771120608
2026_3314_3456,0.9330966226224247
2026_3314_3457,0.9373542739158683
2026_3314_3458,0.9351582354496829
2026_3314_3459,0.9291557065235908
2026_3314_3460,0.9370949801402167
2026_3314_3461,0.9389599235505985
2026_3314_3462,0.9358731977714129
2026_3314_3463,0.9373562181044939
2026_3314_3464,0.9137521851555196
2026_3314_3465,0.9052868087680392
2026_3314_3466,0.933569014676656
2026_3314_3467,0.9271990517819564
2026_3314_3468,0.9404840339007775
2026_3314_3469,0.936842554188172
2026_3314_3470,0.9355042938819608
2026_3314_3471,0.8768004724998036
2026_3314_3472,0.9312115884838816
2026_3314_3473,0.8899915256161532
2026_3314_3474,0.9396821775592068
2026_3314_3475,0.9247123668337652
2026_3314_3476,0.938514513287589
2026_3314_3477,0.9376347252396802
2026_3314_3478,0.9388747839156611
2026_3314_3479,0.9347641309349637
2026_3314_3480,0.9244615313630435
2026_3314_3481,0.9372815601816649
2026_3315_3316,0.22306689037687177
2026_3315_3317,0.06833907139222026
2026_3315_3318,0.21381735059209145
2026_3315_3319,0.23240974711113252
2026_3315_3320,0.07250765577797466
2026_3315_3321,0.2546409024188253
2026_3315_3322,0.1282067568899163
2026_3315_3323,0.060550153195563464
2026_3315_3324,0.20731477594750972
2026_3315_3325,0.09009075668767925
2026_3315_3326,0.059605511974691605
2026_3315_3328,0.059939113568918546
2026_3315_3329,0.05981216821926072
2026_3315_3330,0.1122105751043101
2026_3315_3331,0.11282943990812924
2026_3315_3332,0.061232114125191014
2026_3315_3333,0.06388409710514023
2026_3315_3334,0.1735478173462072
2026_3315_3335,0.08144711767337827
2026_3315_3336,0.1321662650380046
2026_3315_3337,0.07007990192947235
2026_3315_3338,0.35833599282781436
2026_3315_3339,0.10967696731420284
2026_3315_3340,0.43124013014998264
2026_3315_3341,0.6983729868367483
2026_3315_3342,0.8618231077446422
2026_3315_3343,0.060038437240524725
2026_3315_3344,0.1323625074849077
2026_3315_3345,0.0934842519343593
2026_3315_3346,0.06088233328410838
